transitions,activity_day,uuid,from_fips,to_fips
51,01/04/21,5828423e-50c8-49cc-a7bc-214dafa0f17b,36021,36039
89,01/04/21,fc0c6483-a2a0-4dc4-9d5a-1709eb368b9c,36003,36101
40,01/04/21,d9142c21-5a45-4d1f-ab5d-3f38a58c5730,36083,36091
45,01/04/21,1eaabbb8-c078-462f-a72c-cae2862cf897,36069,36117
1504,01/04/21,2c347876-15e4-4e50-a96f-8e32d1695121,36037,36037
466,01/04/21,88f0cded-0c43-4f2c-bdf3-d790ca206a86,36097,36097
924,01/04/21,28d78036-9a39-4cef-8028-0dfc07d1706a,36031,36031
1262,01/04/21,731b5318-8e30-426d-8066-80f3b37f0571,36047,36061
57,01/04/21,a23a00e6-921f-40b4-89b9-f58ff69f0c08,36037,36055
2061,01/04/21,dc49c392-323a-45c5-af68-1e64668a0033,36105,36105
5616,01/04/21,68d96991-9b69-4da2-8427-7e072fbbad15,36063,36063
35,01/04/21,d0e7d3da-8168-46e5-a200-12400ae572d2,36097,36123
1303,01/04/21,fb3b4742-9ed3-4bf8-bf40-8deb41eda48a,36003,36003
1381,01/04/21,adf39121-1db8-44ab-99b3-34f195d8bc5c,36003,36003
2621,01/04/21,93a35372-24d9-47e0-af8e-981ce0d5b767,36109,36109
7683,01/04/21,90850e92-8bc4-48fb-a106-b261f3b27388,36065,36065
62,01/04/21,f9964456-36d0-48df-9d9c-253aac7c0af2,36065,36053
35,01/04/21,852a6568-c975-42e9-8262-9545760d03f6,36023,36007
131,01/04/21,1a281cb5-8a40-412c-88b2-8258f743af27,36091,36093
171,01/04/21,61b19fb2-8330-4daf-884b-e312c7d1b0f1,36079,36027
16759,01/04/21,38e747bd-96fb-4957-87f8-869f456f465f,36085,36085
44,01/04/21,fa534b85-881a-447a-80f9-fada7b1df896,36093,36057
21,01/04/21,d48cf98f-d747-4cca-9dfb-1ef1eadeb133,36067,36055
99,01/04/21,a1a8a8f9-d6ac-4d0c-916e-af496b30cf2e,36039,36001
46,01/04/21,19aefcaf-695e-49e2-a842-d9e2b9798df4,36061,36103
3666,01/04/21,422bed01-9499-4199-94c2-1b11c88ef23f,36045,36045
43,01/04/21,715a7fcf-f6fa-4ff4-a94f-9b36d4b19447,36009,36003
98,01/04/21,73ace2e9-c1c6-4690-925b-c3eec1792f04,36073,36055
587,01/04/21,59a5229d-d2ec-4647-8f54-3c86d3df37b6,36001,36083
61,01/04/21,96bee14c-fa3f-4f5f-81c6-ce6fc26a9076,36081,36085
27,01/04/21,a971b5fb-cc0b-47ff-b1c6-59cd2a0f10b9,36023,36007
4085,01/04/21,477bc38c-93c8-4cb2-94d4-7d70b87537f0,36111,36111
98,01/04/21,06d01429-889f-4c89-a8c8-6647005fe0b8,36039,36001
2149,01/04/21,52930b4e-a68a-4aec-9c4a-fb4639959463,36047,36061
5853,01/04/21,d5f4e167-18b7-4333-a0da-77192f09ee28,36063,36063
5185,01/04/21,f2ef3901-f245-4a6b-9d54-6cf96fda1d8a,36091,36091
3023,01/04/21,92a4c11e-bf8b-4ff2-aaf9-1651f4955a52,36015,36015
23,01/04/21,6a67b290-5fab-44e4-9193-d053c496161e,36011,36117
81,01/04/21,1e344661-7164-4f22-be87-bce8196b6a72,36079,36027
59,01/04/21,853d15c8-b89c-41bc-97b8-5527a2f0a9cc,36081,36103
28,01/04/21,0defa40b-6c75-4e41-87db-837eb79d8f88,36077,36095
87,01/04/21,c3bc6b0f-833a-45ae-ae55-a4a2657a1af8,36041,36041
4030,01/04/21,a9cb3d6a-93be-4a95-bc49-e8704972e0d8,36013,36013
32,01/04/21,5d4cc359-d7d7-487a-9b0c-b26d97ea65fa,36099,36011
17,01/04/21,a042d4f8-bc73-4ab9-962b-dccfab6c4655,36007,36067
37,01/04/21,a1043752-6c03-4b13-bd85-c5c0962f31ca,36009,36029
81,01/04/21,da86d482-02fb-4d05-9fe7-4fe3e0552371,36069,36123
38960,01/04/21,d424a9aa-e305-4aef-955a-eb95b363459f,36061,36061
29,01/04/21,7ad3c2c7-4a18-4be0-a17c-3c941e3b66ad,36017,36077
5418,01/04/21,e8986734-b4c0-4994-96dc-c5ff7af3a8bf,36063,36063
482,01/04/21,926495fd-d8a6-437a-a7b3-ec6a40fbe477,36081,36103
39,01/04/21,51bd3313-8c18-4924-ac98-9c1fab79b699,36093,36083
69,01/04/21,8681350f-fec7-4fc3-8e7d-c071763627f2,36055,36029
34,01/04/21,d76c875c-a687-4476-b5e1-2191ee87183a,36109,36011
35,01/04/21,0f3292f9-9849-4cfc-94ff-6b12a7f2f894,36031,36033
0,01/04/21,92638631-63c5-4a64-a1b6-d11377145dea,36065,36035
110,01/04/21,0a90a87a-6582-427d-b76b-3549d5bbcf10,36047,36005
3172,01/04/21,37609879-42f6-40b0-b8e4-89f755327499,36015,36015
141,01/04/21,d632d9c6-13b4-404d-98e1-5786ba1eae43,36119,36027
767,01/04/21,a30499bc-5048-4f38-881f-0414b859849b,36061,36081
38,01/04/21,4fe05c0d-d818-4546-84bb-f4c1a5b602d8,36045,36049
14,01/04/21,7a2ecf8e-797a-430d-bc4d-ecae2d720259,36105,36025
261,01/04/21,9ed0bda5-e84e-4b8d-b8b8-331954a620e1,36075,36067
347,01/04/21,17f99444-99f7-4790-975b-f5e13938b81e,36059,36047
4136,01/04/21,edcbf0b7-3cd1-492d-a6e3-377a28cdfcb4,36093,36093
3901,01/04/21,0ed29a5e-b215-4618-b7ee-c32b6a316d82,36045,36045
1635,01/04/21,bd49a177-7b31-45e9-b32c-a5e47fd0d545,36035,36035
1080,01/04/21,4c954831-e881-4c93-86b6-ea6d6e8c5ce6,36005,36061
46,01/04/21,0d741115-cd52-47fb-b477-52b7b33eca59,36021,36083
1171,01/04/21,9da17e62-49c4-40e9-a9fe-eb94a10477a9,36059,36103
1210,01/04/21,2418a5c5-ce72-4f4f-abcb-cc8f4936d8ed,36073,36073
396,01/04/21,d9c0ae08-3939-47a4-997c-b4379bbea60d,36081,36005
106,01/04/21,6f139797-9858-425b-aac3-8215cd6c14de,36069,36099
34,01/04/21,609d32b3-4bd0-49b3-b800-6a680c28c93f,36077,36025
111,01/04/21,40721486-a0c2-46fe-9df7-fc58718829cb,36091,36115
379,01/04/21,b7ac15cb-1c5f-403e-8b04-ec553a32334b,36097,36097
6044,01/04/21,3490b511-bba9-4353-b758-48a03c72de6c,36063,36063
161,01/04/21,ce39bc12-c172-4cc1-84f7-7b3b21c51cf5,36051,36055
83,01/04/21,f555f838-9141-4596-8499-6931bc813346,36009,36029
112,01/04/21,97ff7b5e-ee56-4f3d-86bb-87a62b4448ea,36061,36103
42,01/04/21,5f0a5c2a-4d87-4f15-ac74-2b1aef363f7a,36023,36067
43,01/04/21,9495e894-0c7f-42e5-a776-f61d1d2e3d14,36035,36091
203,01/04/21,021a3edd-c635-4f86-94a8-790cce0f152e,36059,36061
576,01/04/21,2b591068-a49a-4533-8b77-8dbc2ae124af,36119,36079
1721,01/04/21,fac18a2c-fb20-4611-9442-ad983fa80f05,36051,36051
123,01/04/21,7ab02036-7b90-482c-921c-3f7abd4fc49a,36055,36069
3135,01/04/21,49f65e94-fe14-4368-930d-58e2ffa1af01,36083,36083
1118,01/04/21,d8a0acef-c0c9-4654-9eb9-977688063db0,36033,36033
26,01/04/21,84ebecb4-c9fe-460d-86c8-0aeb1b20de56,36009,36003
4269,01/04/21,5708a161-2178-44c7-80ae-4ae1c3b0a375,36093,36093
675,01/04/21,be42fe93-add0-41a4-b3f9-7a40176a196b,36123,36123
830,01/04/21,0b23f6a5-8087-43ff-a59b-97b648af70a8,36039,36039
47,01/04/21,9bacc49c-abe1-4139-ab8a-3632ac65eb73,36003,36101
103,01/04/21,ba361a22-dec5-4ced-bba6-03fdf1e1187d,36069,36117
397,01/04/21,bb5fac7a-448a-4cf8-9510-d02ffab8a975,36093,36001
919,01/04/21,46f97008-8788-4b6c-859f-3c9bd17b79e6,36025,36025
22,01/04/21,263b1002-56c9-4fc5-a63b-fdc54e4f03e2,36101,36097
77,01/04/21,7e3dc911-6586-471c-b6dc-d2e068f01daa,36119,36061
711,01/04/21,f1e2911c-f670-4c8f-aaaa-2b74d31b30a6,36085,36047
2457,01/04/21,97801c80-7822-4e02-8fec-a5b0845c6eb5,36081,36059
32,01/04/21,c85cb314-6e7e-4e2d-8617-2d4fb8db6fbc,36111,36001
105,01/04/21,b61411fb-715b-4f0b-a898-2b3b3af6e9d6,36093,36091
142,01/04/21,331a42a7-39a4-4fb7-bd41-40e25b380d5c,36059,36005
21699,01/04/21,2e758f1a-98bd-406d-9888-7c584964d51d,36005,36005
22,01/04/21,26b4a9e7-aa8d-41ed-b732-41740915f2fd,36121,36029
49,01/04/21,b62186a4-3bc2-4459-b082-4ea486407a48,36007,36017
937,01/04/21,826959e8-0923-4e17-a7ec-d1a9c157903a,36025,36025
24,01/04/21,5006cb62-eb22-4dd4-9de2-88646b1e2920,36081,36087
42131,01/04/21,8ddc90ea-3351-45e5-bf0b-4a2dd5a61ca4,36081,36081
85,01/04/21,99e89921-77fd-4e5e-9a77-bdd1d404e4d5,36009,36029
233,01/04/21,01e15d6e-a0c7-457f-bb9a-9ae1de229a05,36119,36087
106,01/04/21,9e90fa33-d2a8-40fb-8416-5999cb0814ea,36005,36081
22,01/04/21,08a72139-7d7a-44d8-ab49-eda853ad8310,36035,36093
1322,01/04/21,b8ea982d-5e71-4c49-9420-aa85a6d5e296,36017,36017
741,01/04/21,7db7f194-bcfa-40e1-97d5-8cbc88fe348b,36029,36063
265,01/04/21,e7073498-2f77-417d-8575-ba82ead9e387,36091,36113
80,01/04/21,db115ac1-d0b8-446a-9296-58563bd30067,36065,36043
1397,01/04/21,e7db5073-36e1-4a43-9a30-150fa6dffaf2,36003,36003
212,01/04/21,ad42b684-92d0-4216-a80b-6ea1fa216b2a,36117,36055
50,01/04/21,decc05f3-6152-4191-a36a-14fb0949b142,36091,36057
124,01/04/21,979be170-a985-47da-bf45-379ba50ddab9,36041,36041
1876,01/04/21,f56c2e1b-a6f8-4c19-8c50-338fc84379d3,36019,36019
18,01/04/21,1ce1880d-01dc-494b-a22b-48221bc5f65d,36057,36043
67,01/04/21,c60ab286-447b-4e5b-bd2d-23308584b94a,36021,36083
48,01/04/21,40c8852e-200c-405e-a8e4-3e35b757855b,36055,36067
91,01/04/21,5e2abbd3-a046-4f80-97f5-d77448985762,36025,36077
164,01/04/21,89c7c1fb-3692-4a7c-ac32-66724e355d32,36067,36053
26,01/04/21,ccab1a0b-3756-4fbb-9d77-72345c125b4e,36075,36065
41,01/04/21,09eb82b4-bbca-43d6-999c-d0d6f6e064fd,36071,36005
2682,01/04/21,2f8229bf-c926-45a6-826b-9d2ffead8fb0,36109,36109
1231,01/04/21,fdc631f0-e62a-43c2-a926-5089cc1948de,36019,36019
40,01/04/21,01cdcef2-6e0b-42c6-b172-670616405d9d,36045,36089
114,01/04/21,4e74644b-7eab-4602-8eea-b215b68c9c1d,36027,36119
78,01/04/21,92a20615-63d0-4907-bdd1-a366db349fbe,36023,36109
32,01/04/21,d7ed952b-9d1a-46fe-b68e-2d5f033d4cc9,36109,36097
41,01/04/21,0f1635fd-69b3-4a45-b0e7-1d2eb10c840c,36001,36057
280,01/04/21,f8088093-5a91-48a2-a060-86eedea8cb36,36087,36071
41,01/04/21,bfcc9d78-8e8d-453e-b891-0fe54a2c8b87,36121,36037
2387,01/04/21,5efb90f3-de4f-439a-b541-fc411973805c,36081,36061
196,01/04/21,0e5e27f5-aa48-4409-acda-994971dab767,36001,36091
3729,01/04/21,3fc3829f-2c12-4532-a667-95b18e2de684,36013,36013
943,01/04/21,e2f6397c-b878-4c1c-9ff8-193b2a5456af,36031,36031
177,01/04/21,5a27643c-3b93-4571-a1f0-cab9dfa4707b,36087,36071
161,01/04/21,04bc09d0-d959-442d-b49c-346c08e9e645,36105,36071
6010,01/04/21,6c504ea1-aede-4de2-b137-18b4b7a2db16,36091,36091
190,01/04/21,713ec62d-97a7-4a67-bc9e-4ef006bf757f,36061,36085
54,01/04/21,1acb66fa-09f1-428f-b5c1-14f0924452d5,36055,36073
107,01/04/21,16827c91-f99a-4deb-aee9-44c3cf31e0d2,36083,36091
38,01/04/21,5df7ed9e-008b-4a46-9931-8eaab6d876b7,36051,36121
149,01/04/21,49ed31ea-3dac-4cc4-aea8-2c6f99696401,36059,36061
74,01/04/21,6b9a4f27-b696-435a-b30d-1b015876a9a3,36061,36059
24,01/04/21,47fd4b19-034b-4f29-b13c-8f04f1b73179,36017,36077
14,01/04/21,88294cf9-93d9-416c-abc2-a6665aef90ac,36111,36091
58,01/04/21,dcbd0882-9808-47e7-96cc-0aafab43dd61,36045,36089
16,01/04/21,09ab7517-104f-4dd5-87d3-6269c302da13,36071,36079
20,01/04/21,ac4baf1b-0a05-4f56-b3d3-bcc913432e55,36071,36079
261,01/04/21,8fe792ad-8711-41de-80d9-af5d254f2491,36081,36047
33,01/04/21,472bc90e-ca0a-42d7-9f7c-4e573ebadd83,36089,36045
2438,01/04/21,2f9817e8-a8c1-42ed-be47-0984bb516fa2,36117,36117
9,01/04/21,0529dfd2-24e5-4ab4-80a9-acfe31dc4108,36075,36065
1537,01/04/21,28c5b66b-f6aa-42b0-b4c6-750fb2f0089a,36105,36105
180,01/04/21,bfa14ee9-4a53-40cd-9fc1-7cd98281f320,36087,36119
57,01/04/21,d56fdb97-2529-4f0c-9bfd-1a79a42067ce,36033,36089
174,01/04/21,4820d56e-f60f-45a2-b133-2621fd8ffe74,36065,36053
19,01/04/21,e87754be-e4ae-4f12-95cf-0a8b82ede11b,36097,36109
294,01/04/21,70c1b268-b94b-416e-9bde-d080a7ede560,36093,36001
37,01/04/21,7750390e-ba81-4f7c-b769-7b07ad23c399,36021,36027
87,01/04/21,1650b626-1f9f-4424-8ffd-4b85c7a11dc5,36037,36055
43,01/04/21,cab6143d-0e3a-4b0f-ac7f-383fbc6eb4f5,36097,36015
29,01/04/21,5c90488f-f314-4a4c-86cd-26e7a308d55e,36051,36037
23,01/04/21,eaaf26e1-5f7f-4e34-b234-fbf0d335c9d7,36043,36057
63,01/04/21,6906c9e0-6978-4504-a478-9729e223ac75,36005,36087
100,01/04/21,abedd52d-098b-407a-9201-88476f08ad38,36007,36107
22,01/04/21,e5f1cf2a-7009-40d2-84e1-f04d95376e72,36021,36001
1298,01/04/21,ea2b21b9-effc-442a-b96f-06ba382d87ac,36059,36081
33,01/04/21,3f745ca6-8bfa-4b65-9651-9618b291dff5,36109,36015
58,01/04/21,b8db709f-f474-4106-9916-0525d3fc4dc7,36047,36119
2258,01/04/21,9f76ff70-dc3b-4153-931e-4336596f86ce,36079,36079
4895,01/04/21,57de8b9d-3e77-47d6-aebe-9ae2e5905647,36063,36063
238,01/04/21,f43cb285-9ed9-4832-a117-2a4633312715,36069,36055
571,01/04/21,a1e53170-69c7-4ab8-a315-2d0f588d0b86,36081,36005
67,01/04/21,bd92994e-f068-41d3-8c8d-71ebd0e477e5,36029,36121
37,01/04/21,e712059c-f390-4c01-a59e-0d9b5388b110,36067,36007
1810,01/04/21,cc06f7e5-deab-4f69-8f14-f890958798cc,36043,36043
917,01/04/21,a657b572-6484-498f-9caf-9b0c85935837,36021,36021
201,01/04/21,d68069ed-bf2d-4d33-8799-d9603fe71fa8,36007,36107
14681,01/04/21,0f843113-cfb3-4ecb-a7f9-8e88681ecca3,36067,36067
20,01/04/21,32bbe935-bf39-4411-9ab7-021af3d6bd21,36119,36059
43,01/04/21,d7503f2c-5367-43da-abb6-265a3cc162b9,36047,36103
262,01/04/21,ca1c4875-f176-49ac-9d0e-e538c19fde4e,36075,36067
26,01/04/21,7136f7f8-de40-41ee-af7e-77ee7b3e17b6,36033,36031
153,01/04/21,0aba1873-b7b7-46a0-b31f-eca56646b243,36055,36037
315,01/04/21,e4a62b83-ae94-450b-8736-0ac2f5b132b0,36067,36075
22,01/04/21,19c7d31f-6cda-4519-ae65-23212699c089,36111,36039
1689,01/04/21,46acc0ad-da2b-495f-9261-7a782d47e699,36037,36037
87,01/04/21,0613b2be-4a03-4420-9559-5c6b38e4aff1,36081,36119
981,01/04/21,f3244658-2f16-4618-828f-25d447c570a8,36031,36031
20,01/04/21,63f18017-3902-4e32-ab34-b4c7a2e53eb0,36043,36057
23,01/04/21,92b6b667-0cc0-4a9c-ac16-c03c4248badf,36057,36001
6360,01/04/21,1f55e37f-b9f7-4427-ac2f-d31b6a31121f,36091,36091
34,01/04/21,a65ed34f-02a9-47cf-befb-0a3befa1d813,36015,36097
7055,01/04/21,df7cb9d4-7ea4-4f1b-bc68-41e6ff637491,36027,36027
743,01/04/21,6798f3c5-5e4d-442b-9780-8639f428b5b4,36005,36119
19472,01/04/21,a4bd02f0-8ac5-46e7-bb1e-6daa31c51e73,36085,36085
1838,01/04/21,43df99f2-cab7-436d-9382-25e9a5b8662c,36051,36051
46,01/04/21,58ea1ad5-e257-4a88-84d6-1f5c219e6e5f,36009,36121
10809,01/04/21,e25834df-9b6b-4f7d-af7b-ee57af07df20,36071,36071
6709,01/04/21,88ababcb-b504-4d94-8f60-d6bea9ee66f8,36091,36091
483,01/04/21,0a504a46-9c50-4da6-9b5b-de105202edda,36061,36119
178,01/04/21,3c0f526f-0107-4983-8901-02ce65c4dea6,36115,36113
11313,01/04/21,38a59c18-0bb3-4fae-8f6d-c4f1b3a57375,36071,36071
30,01/04/21,49e08559-f51b-476a-9508-c5717e4c925e,36085,36059
105,01/04/21,247d735b-caaa-48ce-9f0a-85c03bc17310,36005,36119
1152,01/04/21,4bc34b98-1e8f-4ca7-b690-992b2d55c914,36107,36107
42,01/04/21,c80137d6-04f9-4257-9484-31e3d48acd46,36101,36015
193,01/04/21,4964e01c-373c-4077-b9a0-ca541551e95b,36103,36005
32,01/04/21,d3c2907a-1489-4042-b884-e578007614ae,36051,36055
24,01/04/21,bf3ef6f7-007d-4cfc-9250-7dc6b5f3778f,36121,36051
60,01/04/21,dd5899c0-133e-4374-a0a3-68e9b2b1e7bf,36043,36065
49,01/04/21,aa9c9b65-3eaf-4236-a5f2-02f358e63d64,36077,36017
24619,01/04/21,6c622b66-c75d-4d43-b055-dda1bbe1e6da,36055,36055
154,01/04/21,8f0c7945-72d6-46d3-8845-2947b2a9fa0f,36071,36087
66,01/04/21,dd850789-2cf8-45e9-9b47-85df79867433,36063,36073
464,01/04/21,aa67aaba-c1e6-46de-bbc1-3c99019a0279,36103,36081
30,01/04/21,f8eb542d-340c-437c-9754-83e8d8ccf637,36011,36075
29,01/04/21,a35b3f72-b098-4216-b618-7ae01b955442,36119,36071
52,01/04/21,1332fe41-a513-46eb-8ce6-2cda0bbb3c17,36119,36059
44,01/04/21,05ecb9f1-9cd1-4711-bcf6-2abfa85abe79,36005,36071
924,01/04/21,7697bf25-5731-41f3-bc18-76d06c740e2b,36031,36031
29,01/04/21,fa4b0249-a1e6-46d7-8404-01e0828ead4f,36081,36071
73,01/04/21,851555fd-d6aa-4dea-8c3e-fb9d8e392cc4,36115,36091
129,01/04/21,5a6592e4-b245-4930-970c-5a2a76f51cf6,36081,36103
92,01/04/21,d17534f9-8706-46d8-b857-7621d1edbe4e,36071,36105
24,01/04/21,546701c2-c924-4e89-b7e0-21db95cf035f,36075,36045
957,01/04/21,fee5fc99-383c-4846-b9c3-caca02e40c66,36061,36081
151,01/04/21,1d9b2a01-157c-477b-87db-9f7ce6f62248,36035,36057
50,01/04/21,ba605099-c6b8-4590-b3bd-17b4191be4f1,36085,36081
40,01/04/21,c0af4d29-b576-48a0-a2bd-e4cb265180e3,36073,36037
1032,01/04/21,c3e7c498-8af8-4bc0-aa4e-4e635f675da7,36073,36073
19604,01/04/21,7879aa6e-881d-4067-b462-d08c261fb90d,36085,36085
77,01/04/21,20ad0ad5-92ef-407c-a23d-80e26452fbd1,36053,36065
23,01/04/21,ced3cfdf-c3f3-4c00-9a26-98b14054a737,36001,36071
57,01/04/21,32dbac7e-d451-49bb-976f-f65b1bcd318d,36029,36037
129,01/04/21,4eb5331f-2230-4ca6-9af3-c8783290516a,36101,36015
1539,01/04/21,07acaea5-fc94-4775-803b-c1c3adf8f7db,36113,36113
2996,01/04/21,3189c18f-e90d-48af-9c68-336316609cf7,36101,36101
1539,01/04/21,bcd77356-014b-4427-9f87-15e1d1681784,36059,36081
138,01/04/21,21b51573-fdf3-4c31-b78c-4a1c8b6b573d,36101,36015
1054,01/04/21,f945ff69-66ff-42d0-b907-7d6e0be8656d,36047,36081
31,01/04/21,2a7a598e-1772-4bcb-aeeb-48a9b5c7c9cb,36015,36109
209,01/04/21,f3a5759f-1226-4409-909f-534b25837b94,36059,36005
41,01/04/21,bf338858-c418-4cf3-a337-5fb92dd42fe6,36097,36101
61,01/04/21,c6b6c682-e268-46d0-9974-f7bad15ba91a,36029,36055
2443,01/04/21,8e41c24c-cd0f-439a-b914-4f5702c86610,36117,36117
36,01/04/21,a3c3e9a4-cbee-477d-aa5e-9e0313c3f77c,36085,36081
15,01/04/21,49dafa2d-2b28-4bfb-8aeb-bd061598ad07,36065,36057
33,01/04/21,4613e464-a3ad-44dc-8bcc-4f07073f67ed,36091,36035
62,01/04/21,e91d5ef4-1583-4b1e-9023-71f854a4c46a,36055,36051
93,01/04/21,0f5f3dc4-d1a9-4bfa-9d76-9d25ff5b7d8f,36115,36091
133,01/04/21,71881b3f-63e2-4bea-bc93-c27622d04541,36061,36119
114,01/04/21,d54e9540-c582-4c7a-aa08-21e4131b1a7d,36065,36043
388,01/04/21,f4509a6c-d76b-4e5b-80c3-4f3ff14a4ac2,36069,36055
4154,01/04/21,6c0fdb0c-f733-4c25-b4e7-968a6b950f48,36111,36111
30,01/04/21,db368ff0-c07e-4a2f-9635-d68b1e5158db,36005,36071
62,01/04/21,febc700a-b5f6-4ef6-9074-eaaa85bccefc,36005,36059
28,01/04/21,27193ed8-cdee-4c3f-bc2e-094de4df38d1,36035,36091
2164,01/04/21,f7fd9cab-3a0c-49e2-94db-0bd387e2a567,36113,36113
1255,01/04/21,1669ea4f-a59a-4da9-92f9-00c98b2c1294,36081,36061
80,01/04/21,6da7d1e0-a535-4af6-ae91-7b1a2d3bf98a,36003,36009
40,01/04/21,b16effd8-30ce-4b2a-af18-fc408355fb80,36123,36069
14,01/04/21,2bb803d6-fa24-437d-a1b6-f3c74d9577d4,36035,36041
186,01/04/21,4708bb39-5fa3-43d8-ba2c-3a069abb6c38,36053,36065
152,01/04/21,400350e7-9e48-42ab-a084-8efb7ce311c6,36011,36067
23,01/04/21,237b5df2-b06b-4c86-9566-bb48132709cd,36095,36001
45,01/04/21,d46ed3c0-04dd-402d-9323-f7c58bcd611f,36017,36077
875,01/04/21,eb3e878d-8edb-410e-b17d-31bcde37a7cb,36047,36081
1499,01/04/21,3935862b-6086-4a71-9d46-af80eefa48a1,36035,36035
32658,01/04/21,4377044c-207f-4fb5-9fbc-fb6262e408b6,36061,36061
34,01/04/21,e52e7f7d-72f9-42aa-a647-83f33bb2e10d,36097,36015
63,01/04/21,aaa82c8f-7a26-417d-8182-ee0e185a04e7,36045,36049
38,01/04/21,8d6a8f09-60e4-47a0-9bc9-39dbb39d1ad4,36005,36087
364,01/04/21,79048736-128f-48b1-9efc-3226696e9b77,36047,36085
129,01/04/21,ab6fbf26-12da-4f35-bb2f-26f2688bd6f1,36027,36071
48,01/04/21,cb207a32-da55-4529-8335-1536827c59fa,36099,36069
53,01/04/21,6745cc97-3099-4350-90e8-a81bc7b66d7d,36097,36015
194,01/04/21,cfd088a5-5b35-40f9-a06c-a7d67c5300a1,36067,36011
197,01/04/21,e6174f20-8dbc-471c-be0a-b08335734afa,36015,36101
3294,01/04/21,f96784e9-4924-4d97-bf4c-4a736a6abc2f,36015,36015
7500,01/04/21,d0a85710-951f-4350-901e-860d7dbbc766,36065,36065
1208,01/04/21,445ce3c8-bcda-4248-ab53-790ee795cdd1,36021,36021
53,01/04/21,9f9d4969-d1ac-4f91-9661-9cf6a30fecd0,36057,36093
4029,01/04/21,d6090bcb-89e4-457a-9e84-55e9a499c442,36045,36045
302,01/04/21,974d4ab4-acb2-4601-a32a-35bf569026c8,36103,36081
109,01/04/21,6a32066c-8034-4ed4-a5e1-e1f573faf4c0,36087,36119
1957,01/04/21,70fb3486-f8c7-42a2-818f-02351f5d9e28,36081,36047
2386,01/04/21,636b4351-73ee-46fa-a2b1-027544038256,36117,36117
22,01/04/21,0361e6c1-b459-4e39-88f4-5d22b2653bce,36109,36015
409,01/04/21,d41986d4-17ed-4e4e-81ae-b50c8a3982f8,36001,36093
20,01/04/21,95ab05a5-a504-4ae5-b065-88a274dce91d,36103,36119
39,01/04/21,83b595ec-f878-486e-9582-65c868c230a8,36071,36005
1929,01/04/21,9851dcca-12ae-48ab-98a8-5189ba11fe6d,36105,36105
3553,01/04/21,5c18d368-9032-4bf7-b1e4-00fb66bb1113,36013,36013
2369,01/04/21,c96bc10d-120f-47d6-8ceb-9dde908ae16e,36069,36069
59,01/04/21,6ba04463-dcc8-4f9e-90a0-6188bf5842a9,36061,36071
2220,01/04/21,0eb75465-1d12-4bb8-9e23-694421d65164,36059,36081
1232,01/04/21,b1ad1d77-572d-44e5-8b69-5e036fdf0762,36033,36033
1383,01/04/21,b8b559cc-b06d-435d-b2ad-da30de926355,36023,36023
87,01/04/21,11cb3cbb-1a2c-45f0-843b-7ebe19269d9e,36119,36071
1821,01/04/21,581c395c-0d11-42c9-9a3e-681e7d4d1856,36081,36047
56,01/04/21,bd5973f6-c171-4711-8c64-63d3e053d243,36085,36047
26,01/04/21,0832d135-cc57-439d-90bd-5a5f827dba44,36097,36109
4464,01/04/21,9ebbfa82-6d13-41d5-b3cd-b39407b64e6d,36111,36111
58,01/04/21,2eaedb43-8a60-4231-917f-15e0a6b25c84,36001,36039
1284,01/04/21,21496d1e-6513-4ebc-b49c-6a57740b6660,36057,36057
71,01/04/21,6c886c9e-e025-43e1-99ef-9a4af73d7951,36067,36053
18506,01/04/21,88020f4c-2fce-416e-9835-80b25846aac0,36085,36085
71,01/04/21,33433ce0-ed60-4d8c-8cd7-db361a768a98,36087,36005
1299,01/04/21,c83f562c-f484-435b-b4ec-25ce3730cbc2,36081,36047
50,01/04/21,f2e5945c-38ae-4787-bb4d-64daee7822ee,36007,36017
954,01/04/21,2992065f-4cb8-48ea-8442-d89d57d84af3,36081,36047
8506,01/04/21,7ddd9147-8bb4-4930-abe4-744edf95744d,36027,36027
52551,01/04/21,cadbb2f6-694d-47ef-a8d2-050d05150222,36103,36103
23,01/04/21,f3377e95-547a-4833-8751-68b30bfd980c,36081,36071
10091,01/04/21,709dec91-973e-4826-ae9e-1e6988819047,36067,36067
57,01/04/21,50a5b06a-d6e6-4f8b-8421-62997483e816,36029,36013
43201,01/04/21,545aae0c-5941-4dbf-a074-fea37dbbcd27,36081,36081
134,01/04/21,c4958521-f0b1-4ed7-a67d-69ca2e1a2e1b,36079,36119
75,01/04/21,d9bccafb-5942-4686-99db-e34b6adfd7bd,36069,36099
31,01/04/21,b49eaa1b-ba9f-4c5d-ab30-8aafc5bffa8e,36091,36057
113,01/04/21,98864f72-f87d-47c0-94fe-fe9340d0268c,36005,36047
542,01/04/21,f82c54f6-f943-4dd6-b693-35a28a311bb0,36049,36049
28,01/04/21,fec48de2-f52d-46b8-af2f-b9bbff54d408,36029,36055
52,01/04/21,f175890d-f994-44e1-a1a6-8f0db1c7d680,36107,36015
2152,01/04/21,0d05632a-36bc-46e4-93bb-dfca0d317c71,36009,36009
260,01/04/21,91982445-fbd5-432b-8678-8ce69b21f5c7,36081,36005
1365,01/04/21,d8ca999a-d90c-48da-a7bc-cca849323196,36003,36003
25,01/04/21,00820c59-cbbd-4342-ae33-cbff22b02bb7,36097,36109
